transaction_id,user_id,amount,timestamp,location,transaction_type,device_id,is_fraud
TXN105114,USER8203,93229.84,2025-01-21 08:03:30,Pune,self_transfer,DEV712,0
TXN105115,USER4973,190254.64,2025-02-04 03:52:30,Delhi,self_transfer,DEV555,1
TXN105116,USER9432,144596.96,2025-02-27 20:05:30,Bangalore,bill_payment,DEV446,0
TXN105117,USER2131,74319.92,2025-02-10 09:33:30,Kolkata,bill_payment,DEV650,0
TXN105118,USER8730,164745.47,2025-04-01 11:15:30,Mumbai,bill_payment,DEV742,0
TXN105119,USER1827,38613.98,2025-03-12 16:02:30,Bangalore,self_transfer,DEV966,0
TXN105120,USER6223,36286.06,2025-02-26 13:31:30,Kolkata,bill_payment,DEV337,0
TXN105121,USER5998,193811.39,2025-02-19 19:51:30,Jaipur,bill_payment,DEV667,0
TXN105122,USER6958,171166.63,2025-03-05 07:50:30,Ahmedabad,merchant_payment,DEV223,0
TXN105123,USER2800,83875.62,2025-01-19 18:28:30,Bangalore,send,DEV677,0
TXN105124,USER6744,190430.06,2025-04-07 01:32:30,Chennai,bill_payment,DEV525,1
TXN105125,USER3536,25537.2,2025-02-24 07:20:30,Kolkata,send,DEV890,0
TXN105126,USER2615,169418.21,2025-03-20 12:58:30,Pune,send,DEV158,0
TXN105127,USER5589,32001.97,2025-01-16 08:30:30,Kolkata,bill_payment,DEV833,0
TXN105128,USER2826,10693.4,2025-03-10 07:17:30,Kolkata,bill_payment,DEV383,0
TXN105129,USER9572,12834.13,2025-02-05 21:22:30,Ahmedabad,merchant_payment,DEV587,0
TXN105130,USER8733,13016.85,2025-01-31 03:07:30,Chennai,receive,DEV911,0
TXN105131,USER7003,55878.7,2025-02-12 19:19:30,Ahmedabad,bill_payment,DEV700,0
TXN105132,USER8983,104180.41,2025-03-06 01:47:30,Delhi,receive,DEV120,1
TXN105133,USER1922,59240.83,2025-03-03 22:18:30,Ahmedabad,merchant_payment,DEV419,0
TXN105134,USER8566,15166.88,2025-02-14 07:58:30,Bangalore,send,DEV463,0
TXN105135,USER5641,151577.52,2025-03-22 22:17:30,Bangalore,merchant_payment,DEV713,0
TXN105136,USER7315,32475.1,2025-01-15 22:11:30,Hyderabad,merchant_payment,DEV608,0
TXN105137,USER7272,160616.43,2025-02-15 23:12:30,Pune,bill_payment,DEV554,0
TXN105138,USER7386,78249.02,2025-03-02 06:09:30,Jaipur,self_transfer,DEV973,0
TXN105139,USER1788,25959.08,2025-01-07 17:13:30,Kolkata,self_transfer,DEV575,0
TXN105140,USER3945,192290.44,2025-04-07 13:36:30,Ahmedabad,receive,DEV400,0
TXN105141,USER8815,23594.67,2025-04-03 20:01:30,Delhi,merchant_payment,DEV742,0
TXN105142,USER3663,572.33,2025-01-20 05:21:30,Chennai,receive,DEV544,0
TXN105143,USER8898,29325.23,2025-03-17 06:17:30,Hyderabad,merchant_payment,DEV687,0
TXN105144,USER6033,65956.99,2025-04-02 17:31:30,Chennai,send,DEV302,0
TXN105145,USER4113,104552.7,2025-03-25 16:05:30,Chennai,self_transfer,DEV557,0
TXN105146,USER3997,104227.81,2025-02-13 14:17:30,Mumbai,receive,DEV732,0
TXN105147,USER4678,46457.16,2025-03-21 16:19:30,Delhi,merchant_payment,DEV150,0
TXN105148,USER8998,35383.56,2025-03-29 09:50:30,Jaipur,send,DEV265,0
TXN105149,USER1787,142711.58,2025-03-31 16:19:30,Jaipur,send,DEV917,0
TXN105150,USER3139,5290.5,2025-03-30 06:32:30,Mumbai,send,DEV448,0
TXN105151,USER4400,14288.78,2025-03-01 08:12:30,Kolkata,self_transfer,DEV875,0
TXN105152,USER8883,180577.36,2025-03-24 06:59:30,Pune,merchant_payment,DEV617,0
TXN105153,USER3730,7447.5,2025-01-23 19:37:30,Hyderabad,receive,DEV959,0
TXN105154,USER8769,85349.12,2025-01-19 15:00:30,Jaipur,merchant_payment,DEV590,0
TXN105155,USER8974,194271.25,2025-02-19 18:17:30,Chennai,bill_payment,DEV837,0
TXN105156,USER8080,2850.59,2025-03-03 12:45:30,Bangalore,self_transfer,DEV869,0
TXN105157,USER4173,142270.3,2025-04-05 14:32:30,Pune,send,DEV690,0
TXN105158,USER8207,148723.12,2025-02-05 04:32:30,Chennai,send,DEV708,0
TXN105159,USER8956,50792.69,2025-03-25 10:41:30,Hyderabad,self_transfer,DEV749,0
TXN105160,USER5406,22328.09,2025-01-20 10:43:30,Ahmedabad,self_transfer,DEV161,0
TXN105161,USER4952,156356.57,2025-01-20 12:27:30,Chennai,merchant_payment,DEV442,1
TXN105162,USER6781,147893.11,2025-01-07 09:17:30,Pune,receive,DEV329,0
TXN105163,USER2573,67773.42,2025-01-24 20:09:30,Delhi,merchant_payment,DEV497,0
TXN105164,USER4573,179715.16,2025-02-14 18:23:30,Chennai,receive,DEV830,0
TXN105165,USER5174,186311.25,2025-02-10 09:44:30,Jaipur,send,DEV684,0
TXN105166,USER2674,112734.9,2025-03-20 12:01:30,Mumbai,self_transfer,DEV633,0
TXN105167,USER3224,157812.75,2025-03-24 08:52:30,Delhi,receive,DEV716,0
TXN105168,USER3611,58895.38,2025-02-16 21:36:30,Pune,bill_payment,DEV449,0
TXN105169,USER2600,146858.78,2025-04-03 23:22:30,Mumbai,send,DEV459,0
TXN105170,USER1461,74540.27,2025-03-12 10:57:30,Chennai,bill_payment,DEV143,0
TXN105171,USER8405,23857.26,2025-01-12 04:42:30,Chennai,merchant_payment,DEV174,0
TXN105172,USER9946,87292.73,2025-02-28 08:03:30,Pune,send,DEV968,0
TXN105173,USER5614,49122.63,2025-02-02 15:23:30,Ahmedabad,receive,DEV848,0
TXN105174,USER7499,173981.46,2025-02-09 16:28:30,Hyderabad,receive,DEV657,0
TXN105175,USER9179,55444.46,2025-01-10 02:06:30,Mumbai,bill_payment,DEV953,0
TXN105176,USER3063,37773.17,2025-03-30 16:19:30,Bangalore,self_transfer,DEV812,0
TXN105177,USER1590,39702.3,2025-03-31 10:11:30,Hyderabad,merchant_payment,DEV544,0
TXN105178,USER1483,55264.34,2025-03-07 08:41:30,Ahmedabad,send,DEV991,0
TXN105179,USER2794,110715.49,2025-01-07 21:29:30,Kolkata,bill_payment,DEV883,0
TXN105180,USER5517,185934.28,2025-02-23 00:29:30,Hyderabad,bill_payment,DEV981,0
TXN105181,USER1112,109484.02,2025-04-04 21:53:30,Jaipur,self_transfer,DEV552,0
TXN105182,USER8502,131902.71,2025-01-12 14:30:30,Hyderabad,bill_payment,DEV323,0
TXN105183,USER2144,73949.18,2025-03-06 00:43:30,Pune,send,DEV514,0
TXN105184,USER3680,183326.69,2025-03-27 12:23:30,Kolkata,send,DEV421,0
TXN105185,USER9275,75602.61,2025-03-18 20:04:30,Hyderabad,send,DEV939,0
TXN105186,USER1084,106635.28,2025-02-03 12:42:30,Chennai,merchant_payment,DEV772,0
TXN105187,USER5068,61722.86,2025-04-02 09:17:30,Bangalore,merchant_payment,DEV917,0
TXN105188,USER7874,82979.72,2025-02-25 10:38:30,Jaipur,receive,DEV148,0
TXN105189,USER9312,145743.68,2025-04-02 10:01:30,Bangalore,receive,DEV691,0
TXN105190,USER8664,131873.54,2025-01-30 10:23:30,Chennai,send,DEV610,0
TXN105191,USER3775,64254.29,2025-04-03 04:40:30,Jaipur,self_transfer,DEV158,0
TXN105192,USER7330,23660.25,2025-03-02 14:05:30,Kolkata,send,DEV551,0
TXN105193,USER5151,33147.43,2025-01-16 16:44:30,Mumbai,send,DEV154,0
TXN105194,USER5496,100523.26,2025-01-21 08:39:30,Mumbai,self_transfer,DEV394,0
TXN105195,USER7466,88881.99,2025-02-08 08:19:30,Mumbai,bill_payment,DEV381,0
TXN105196,USER4964,84518.26,2025-02-26 07:25:30,Hyderabad,self_transfer,DEV449,0
TXN105197,USER8098,121653.21,2025-02-09 19:28:30,Jaipur,send,DEV652,0
TXN105198,USER5582,89029.07,2025-02-27 04:56:30,Bangalore,self_transfer,DEV934,0
TXN105199,USER1006,77817.47,2025-03-03 03:37:30,Delhi,send,DEV379,0
TXN105200,USER7754,73180.72,2025-03-11 01:11:30,Chennai,send,DEV298,0
TXN105201,USER5462,112910.69,2025-02-21 13:28:30,Pune,merchant_payment,DEV878,0
TXN105202,USER2385,141336.57,2025-02-09 14:51:30,Hyderabad,bill_payment,DEV860,0
TXN105203,USER6499,25929.75,2025-04-01 12:22:30,Pune,bill_payment,DEV987,0
TXN105204,USER5933,86340.63,2025-04-06 05:42:30,Mumbai,self_transfer,DEV173,0
TXN105205,USER2680,10751.84,2025-02-06 19:03:30,Bangalore,merchant_payment,DEV558,0
TXN105206,USER2947,194904.98,2025-02-23 01:17:30,Bangalore,merchant_payment,DEV715,1
TXN105207,USER7701,106663.58,2025-03-11 17:46:30,Ahmedabad,send,DEV942,0
TXN105208,USER7318,163123.18,2025-03-08 20:21:30,Hyderabad,bill_payment,DEV893,0
TXN105209,USER3286,33711.81,2025-03-10 17:07:30,Bangalore,merchant_payment,DEV412,0
TXN105210,USER8809,76871.24,2025-03-01 22:19:30,Chennai,receive,DEV621,0
TXN105211,USER6651,56300.99,2025-03-14 00:31:30,Chennai,send,DEV405,0
TXN105212,USER4831,19234.65,2025-03-15 22:36:30,Delhi,bill_payment,DEV211,0
TXN105213,USER1741,73464.81,2025-03-08 07:44:30,Pune,receive,DEV310,0
TXN105214,USER3475,72196.41,2025-03-07 14:32:30,Kolkata,bill_payment,DEV376,0
TXN105215,USER2846,43338.77,2025-02-10 22:15:30,Mumbai,merchant_payment,DEV966,0
TXN105216,USER6587,130061.17,2025-02-13 18:37:30,Bangalore,self_transfer,DEV543,0
TXN105217,USER6930,145031.19,2025-02-19 14:58:30,Delhi,bill_payment,DEV967,0
TXN105218,USER6478,171509.74,2025-02-28 15:18:30,Kolkata,self_transfer,DEV657,0
TXN105219,USER8052,6116.36,2025-02-25 00:41:30,Chennai,merchant_payment,DEV425,0
TXN105220,USER3572,135733.18,2025-02-19 21:27:30,Hyderabad,receive,DEV170,0
TXN105221,USER1669,95726.93,2025-03-08 01:09:30,Pune,merchant_payment,DEV579,0
TXN105222,USER9636,173696.42,2025-02-23 05:44:30,Chennai,bill_payment,DEV649,0
TXN105223,USER4686,126998.22,2025-02-07 12:55:30,Jaipur,receive,DEV595,0
TXN105224,USER8936,126204.91,2025-02-25 07:01:30,Jaipur,bill_payment,DEV950,0
TXN105225,USER2991,116659.31,2025-03-29 10:40:30,Jaipur,receive,DEV239,0
TXN105226,USER7202,21188.66,2025-01-29 07:31:30,Chennai,bill_payment,DEV905,0
TXN105227,USER6841,151423.2,2025-02-16 12:49:30,Jaipur,receive,DEV575,0
TXN105228,USER5050,36138.57,2025-03-21 14:41:30,Hyderabad,receive,DEV715,0
TXN105229,USER5151,54435.7,2025-04-01 10:41:30,Delhi,receive,DEV803,0
TXN105230,USER8992,120002.08,2025-02-17 00:07:30,Pune,self_transfer,DEV351,0
TXN105231,USER6174,161745.22,2025-02-09 17:48:30,Kolkata,self_transfer,DEV384,0
TXN105232,USER3493,51310.64,2025-01-24 15:41:30,Ahmedabad,self_transfer,DEV190,0
TXN105233,USER4517,180913.38,2025-04-02 23:47:30,Pune,merchant_payment,DEV595,0
TXN105234,USER4067,37926.41,2025-02-17 04:49:30,Kolkata,bill_payment,DEV469,0
TXN105235,USER2130,23747.09,2025-01-27 11:42:30,Delhi,merchant_payment,DEV801,1
TXN105236,USER7280,29470.67,2025-01-18 22:59:30,Hyderabad,receive,DEV459,0
TXN105237,USER3789,137157.92,2025-01-18 15:41:30,Chennai,send,DEV477,0
TXN105238,USER2814,171558.79,2025-02-10 21:25:30,Pune,merchant_payment,DEV971,0
TXN105239,USER3176,187953.28,2025-03-19 18:20:30,Ahmedabad,merchant_payment,DEV489,0
TXN105240,USER4200,186758.88,2025-03-01 04:38:30,Delhi,send,DEV692,0
TXN105241,USER9889,132889.74,2025-01-13 03:06:30,Pune,self_transfer,DEV478,1
TXN105242,USER6137,134803.88,2025-04-06 04:08:30,Kolkata,receive,DEV782,0
TXN105243,USER3363,109458.85,2025-02-26 12:32:30,Mumbai,merchant_payment,DEV594,0
TXN105244,USER7584,151929.0,2025-01-07 01:19:30,Ahmedabad,self_transfer,DEV239,1
TXN105245,USER7736,35526.22,2025-01-24 08:48:30,Kolkata,self_transfer,DEV406,0
TXN105246,USER3082,71057.05,2025-03-15 12:03:30,Ahmedabad,bill_payment,DEV872,0
TXN105247,USER6372,43950.18,2025-04-01 00:32:30,Hyderabad,bill_payment,DEV921,0
TXN105248,USER7314,152824.48,2025-04-02 14:18:30,Jaipur,bill_payment,DEV354,0
TXN105249,USER7918,133972.5,2025-01-28 18:24:30,Kolkata,bill_payment,DEV424,0
TXN105250,USER4934,189696.22,2025-02-25 18:54:30,Ahmedabad,bill_payment,DEV254,0
TXN105251,USER5832,152288.75,2025-02-26 09:07:30,Kolkata,send,DEV716,0
TXN105252,USER8423,156418.1,2025-03-08 02:38:30,Mumbai,self_transfer,DEV192,1
TXN105253,USER3292,198294.6,2025-01-22 04:05:30,Chennai,receive,DEV899,0
TXN105254,USER5403,111679.87,2025-03-03 02:59:30,Ahmedabad,send,DEV914,1
TXN105255,USER7099,109700.84,2025-02-09 22:05:30,Hyderabad,self_transfer,DEV220,1
TXN105256,USER4425,23421.97,2025-01-18 12:19:30,Jaipur,bill_payment,DEV781,0
TXN105257,USER2391,194491.03,2025-01-12 22:54:30,Mumbai,receive,DEV417,0
TXN105258,USER1871,11230.6,2025-02-14 18:46:30,Pune,receive,DEV643,0
TXN105259,USER3081,10150.26,2025-02-11 00:22:30,Delhi,receive,DEV297,0
TXN105260,USER5480,35159.45,2025-03-18 04:40:30,Kolkata,self_transfer,DEV929,0
TXN105261,USER1444,131231.5,2025-01-24 10:40:30,Delhi,merchant_payment,DEV992,0
TXN105262,USER8548,36038.64,2025-01-06 22:11:30,Hyderabad,send,DEV819,0
TXN105263,USER9282,181680.77,2025-01-23 01:04:30,Ahmedabad,self_transfer,DEV727,1
TXN105264,USER4446,76450.51,2025-03-31 20:58:30,Kolkata,receive,DEV498,0
TXN105265,USER7369,126542.76,2025-03-01 06:32:30,Pune,receive,DEV427,0
TXN105266,USER2038,178057.16,2025-01-23 00:26:30,Jaipur,merchant_payment,DEV206,0
TXN105267,USER5068,104188.91,2025-02-05 17:31:30,Delhi,bill_payment,DEV468,0
TXN105268,USER3080,131259.08,2025-02-14 22:01:30,Mumbai,bill_payment,DEV944,0
TXN105269,USER5971,103246.28,2025-03-19 11:00:30,Kolkata,send,DEV972,0
TXN105270,USER7908,149522.14,2025-01-22 17:13:30,Delhi,receive,DEV675,0
TXN105271,USER8056,5996.83,2025-03-27 06:11:30,Hyderabad,merchant_payment,DEV900,0
TXN105272,USER2365,68614.28,2025-03-22 03:47:30,Mumbai,send,DEV998,0
TXN105273,USER5546,101582.37,2025-03-04 04:41:30,Pune,send,DEV325,0
TXN105274,USER3571,4559.0,2025-01-21 22:15:30,Jaipur,receive,DEV455,0
TXN105275,USER9238,159960.02,2025-03-18 07:00:30,Chennai,merchant_payment,DEV653,0
TXN105276,USER3563,119457.5,2025-03-03 03:20:30,Pune,self_transfer,DEV320,1
TXN105277,USER6630,110210.86,2025-04-02 13:05:30,Kolkata,merchant_payment,DEV520,0
TXN105278,USER6661,51275.26,2025-01-11 05:58:30,Kolkata,receive,DEV116,0
TXN105279,USER9741,56570.59,2025-04-03 17:34:30,Ahmedabad,bill_payment,DEV386,0
TXN105280,USER5983,3158.05,2025-01-22 16:46:30,Delhi,receive,DEV362,0
TXN105281,USER1330,47713.51,2025-02-06 08:41:30,Hyderabad,send,DEV521,0
TXN105282,USER5240,106893.08,2025-03-29 00:41:30,Jaipur,self_transfer,DEV885,0
TXN105283,USER7852,8552.53,2025-04-03 17:43:30,Bangalore,bill_payment,DEV154,0
TXN105284,USER5774,150204.91,2025-01-29 08:41:30,Jaipur,self_transfer,DEV496,0
TXN105285,USER5871,100640.8,2025-02-21 14:57:30,Hyderabad,self_transfer,DEV432,0
TXN105286,USER8454,191770.41,2025-04-02 08:08:30,Hyderabad,receive,DEV108,0
TXN105287,USER6347,66206.18,2025-02-08 14:47:30,Chennai,bill_payment,DEV854,0
TXN105288,USER1097,33662.18,2025-03-28 11:35:30,Bangalore,send,DEV989,0
TXN105289,USER2012,181113.46,2025-02-06 07:44:30,Ahmedabad,merchant_payment,DEV289,0
TXN105290,USER6592,76491.25,2025-01-25 17:53:30,Bangalore,receive,DEV858,0
TXN105291,USER2662,165367.29,2025-01-16 04:46:30,Mumbai,send,DEV194,0
TXN105292,USER1390,186447.83,2025-01-12 10:30:30,Mumbai,receive,DEV241,0
TXN105293,USER1503,176775.11,2025-04-07 12:14:30,Bangalore,send,DEV458,0
TXN105294,USER5077,44163.91,2025-03-12 07:44:30,Kolkata,receive,DEV231,0
TXN105295,USER9471,33331.55,2025-03-18 07:48:30,Hyderabad,self_transfer,DEV131,0
TXN105296,USER7623,166745.24,2025-03-16 11:58:30,Chennai,send,DEV243,0
TXN105297,USER3667,185476.18,2025-02-08 23:45:30,Ahmedabad,self_transfer,DEV651,0
TXN105298,USER2853,118485.06,2025-03-24 12:32:30,Hyderabad,receive,DEV191,0
TXN105299,USER4711,19386.27,2025-01-07 18:29:30,Jaipur,self_transfer,DEV688,0
TXN105300,USER5945,63727.86,2025-02-21 00:50:30,Pune,send,DEV781,0
TXN105301,USER8105,195889.23,2025-03-28 20:40:30,Delhi,merchant_payment,DEV850,0
TXN105302,USER2795,68283.9,2025-03-06 13:28:30,Pune,self_transfer,DEV394,0
TXN105303,USER6220,174519.72,2025-03-06 21:34:30,Mumbai,merchant_payment,DEV895,0
TXN105304,USER7219,25816.79,2025-02-20 08:16:30,Ahmedabad,send,DEV597,0
TXN105305,USER6234,169772.81,2025-03-17 15:51:30,Ahmedabad,self_transfer,DEV906,0
TXN105306,USER3134,78031.8,2025-03-03 19:25:30,Jaipur,bill_payment,DEV918,0
TXN105307,USER9136,64608.81,2025-02-09 14:34:30,Jaipur,merchant_payment,DEV978,0
TXN105308,USER6103,152612.86,2025-03-11 02:43:30,Hyderabad,self_transfer,DEV128,1
TXN105309,USER5181,88360.16,2025-03-02 16:46:30,Delhi,bill_payment,DEV588,0
TXN105310,USER1048,136135.36,2025-02-01 11:48:30,Pune,send,DEV953,0
TXN105311,USER3301,654.48,2025-02-09 22:05:30,Pune,bill_payment,DEV849,0
TXN105312,USER8251,88495.86,2025-03-11 11:47:30,Chennai,bill_payment,DEV360,0
TXN105313,USER1684,179063.68,2025-01-17 12:06:30,Bangalore,receive,DEV741,0
TXN105314,USER7492,110386.25,2025-01-15 04:13:30,Hyderabad,self_transfer,DEV945,0
TXN105315,USER7171,183828.59,2025-03-09 21:09:30,Kolkata,send,DEV234,0
TXN105316,USER9260,176455.1,2025-02-01 04:53:30,Delhi,send,DEV992,0
TXN105317,USER5174,75694.83,2025-01-15 08:46:30,Hyderabad,bill_payment,DEV993,0
TXN105318,USER7002,99963.28,2025-03-04 20:51:30,Kolkata,send,DEV938,0
TXN105319,USER9641,44847.0,2025-03-23 01:12:30,Chennai,merchant_payment,DEV155,0
TXN105320,USER8940,118416.22,2025-01-20 08:01:30,Bangalore,merchant_payment,DEV467,0
TXN105321,USER9112,171724.38,2025-04-07 10:56:30,Pune,merchant_payment,DEV926,0
TXN105322,USER3062,31307.2,2025-04-07 00:32:30,Delhi,merchant_payment,DEV943,0
TXN105323,USER9539,53460.49,2025-01-20 07:34:30,Delhi,send,DEV538,0
TXN105324,USER3795,113861.77,2025-04-01 07:44:30,Mumbai,merchant_payment,DEV802,0
TXN105325,USER1281,66779.61,2025-02-04 04:58:30,Pune,self_transfer,DEV348,0
TXN105326,USER5584,190490.39,2025-02-05 00:45:30,Bangalore,send,DEV544,0
TXN105327,USER2442,137720.94,2025-01-23 21:01:30,Jaipur,merchant_payment,DEV799,0
TXN105328,USER1942,158475.68,2025-02-02 19:46:30,Jaipur,merchant_payment,DEV676,0
TXN105329,USER5034,104490.9,2025-01-06 14:35:30,Mumbai,send,DEV626,0
TXN105330,USER9864,91945.8,2025-02-26 07:39:30,Chennai,merchant_payment,DEV344,0
TXN105331,USER8586,133080.06,2025-03-12 01:09:30,Mumbai,self_transfer,DEV432,1
TXN105332,USER1346,96442.26,2025-02-08 01:30:30,Delhi,self_transfer,DEV813,0
TXN105333,USER1815,45024.02,2025-03-17 05:46:30,Jaipur,bill_payment,DEV630,0
TXN105334,USER8172,13099.07,2025-01-20 10:35:30,Ahmedabad,receive,DEV345,0
TXN105335,USER5740,168265.45,2025-01-15 22:11:30,Bangalore,merchant_payment,DEV139,0
TXN105336,USER8785,18445.21,2025-03-15 18:35:30,Kolkata,send,DEV309,0
TXN105337,USER1361,18979.27,2025-02-02 12:20:30,Mumbai,receive,DEV829,0
TXN105338,USER2143,94614.98,2025-01-20 15:57:30,Pune,self_transfer,DEV188,0
TXN105339,USER5030,90208.66,2025-02-13 04:12:30,Chennai,send,DEV998,0
TXN105340,USER4654,182015.06,2025-03-10 10:11:30,Jaipur,bill_payment,DEV760,0
TXN105341,USER8547,166361.2,2025-01-22 11:42:30,Ahmedabad,merchant_payment,DEV186,0
TXN105342,USER5636,8415.49,2025-02-26 00:02:30,Chennai,merchant_payment,DEV253,0
TXN105343,USER8749,186551.66,2025-02-04 19:32:30,Hyderabad,self_transfer,DEV554,0
TXN105344,USER9002,131481.46,2025-02-22 03:30:30,Bangalore,bill_payment,DEV331,1
TXN105345,USER1197,191836.79,2025-02-08 11:02:30,Delhi,merchant_payment,DEV321,1
TXN105346,USER3716,184124.56,2025-03-22 05:04:30,Hyderabad,bill_payment,DEV654,0
TXN105347,USER3871,34086.92,2025-03-27 07:02:30,Bangalore,receive,DEV615,0
TXN105348,USER5916,80828.56,2025-01-14 13:58:30,Delhi,receive,DEV365,0
TXN105349,USER2090,86372.53,2025-01-31 01:28:30,Jaipur,bill_payment,DEV525,0
TXN105350,USER5908,92953.47,2025-01-19 10:44:30,Jaipur,merchant_payment,DEV967,0
TXN105351,USER5363,60449.79,2025-02-28 20:10:30,Jaipur,receive,DEV205,0
TXN105352,USER4152,99159.39,2025-02-23 11:18:30,Ahmedabad,self_transfer,DEV318,0
TXN105353,USER7552,33361.09,2025-03-20 10:08:30,Hyderabad,merchant_payment,DEV387,0
TXN105354,USER8343,55940.72,2025-02-15 05:22:30,Jaipur,bill_payment,DEV977,0
TXN105355,USER9617,179912.29,2025-01-20 08:21:30,Bangalore,bill_payment,DEV770,0
TXN105356,USER9358,22091.27,2025-03-18 20:35:30,Mumbai,bill_payment,DEV385,0
TXN105357,USER7980,73645.49,2025-02-04 01:57:30,Hyderabad,self_transfer,DEV196,0
TXN105358,USER7877,111354.53,2025-03-20 00:24:30,Chennai,self_transfer,DEV250,0
TXN105359,USER5642,37973.46,2025-03-31 12:13:30,Hyderabad,merchant_payment,DEV445,1
TXN105360,USER1091,91509.01,2025-02-12 11:34:30,Ahmedabad,receive,DEV659,0
TXN105361,USER8731,58207.87,2025-04-07 09:22:30,Jaipur,merchant_payment,DEV181,0
TXN105362,USER1903,30468.35,2025-01-29 01:47:30,Kolkata,receive,DEV952,0
TXN105363,USER1179,19935.28,2025-01-12 11:16:30,Delhi,send,DEV707,0
TXN105364,USER4943,69211.01,2025-04-04 14:16:30,Delhi,bill_payment,DEV313,0
TXN105365,USER2117,172935.9,2025-03-20 22:58:30,Pune,bill_payment,DEV883,0
TXN105366,USER7348,116183.98,2025-03-23 03:25:30,Chennai,send,DEV216,1
TXN105367,USER3443,16851.84,2025-02-16 09:47:30,Jaipur,merchant_payment,DEV687,0
TXN105368,USER6950,22287.66,2025-03-05 02:45:30,Delhi,receive,DEV812,0
TXN105369,USER4720,166045.91,2025-01-21 16:05:30,Bangalore,self_transfer,DEV234,0
TXN105370,USER5806,191192.06,2025-02-15 00:27:30,Ahmedabad,receive,DEV801,0
TXN105371,USER1283,25565.5,2025-02-20 02:42:30,Kolkata,receive,DEV732,0
TXN105372,USER7692,133906.4,2025-02-23 19:08:30,Hyderabad,merchant_payment,DEV937,0
TXN105373,USER1281,185933.17,2025-01-06 20:56:30,Hyderabad,receive,DEV212,0
TXN105374,USER8394,69712.48,2025-03-13 12:05:30,Delhi,send,DEV151,0
TXN105375,USER7310,146679.31,2025-04-03 05:23:30,Delhi,receive,DEV893,0
TXN105376,USER8543,88562.67,2025-01-21 17:20:30,Hyderabad,receive,DEV809,0
TXN105377,USER8844,125819.48,2025-03-02 21:45:30,Hyderabad,self_transfer,DEV903,0
TXN105378,USER8211,9522.55,2025-01-28 01:08:30,Delhi,merchant_payment,DEV261,0
TXN105379,USER4373,19831.44,2025-03-29 02:13:30,Pune,bill_payment,DEV560,0
TXN105380,USER6933,84984.66,2025-02-25 19:25:30,Bangalore,self_transfer,DEV935,0
TXN105381,USER9517,198797.19,2025-01-13 16:23:30,Delhi,receive,DEV581,0
TXN105382,USER2794,143545.26,2025-01-17 01:55:30,Delhi,bill_payment,DEV827,1
TXN105383,USER2240,48531.12,2025-03-23 15:32:30,Jaipur,bill_payment,DEV458,0
TXN105384,USER2261,41.59,2025-01-25 12:23:30,Ahmedabad,self_transfer,DEV945,0
TXN105385,USER7360,51159.7,2025-02-06 01:07:30,Pune,self_transfer,DEV907,0
TXN105386,USER8479,7200.35,2025-01-08 04:26:30,Pune,bill_payment,DEV707,0
TXN105387,USER6463,89721.56,2025-02-26 06:27:30,Ahmedabad,merchant_payment,DEV773,0
TXN105388,USER7808,69138.68,2025-02-24 23:38:30,Chennai,merchant_payment,DEV783,0
TXN105389,USER7070,10090.68,2025-02-07 22:43:30,Jaipur,self_transfer,DEV843,0
TXN105390,USER4100,147238.79,2025-03-03 18:07:30,Ahmedabad,receive,DEV985,0
TXN105391,USER1719,54256.89,2025-01-21 03:52:30,Jaipur,receive,DEV670,0
TXN105392,USER9045,172427.53,2025-03-27 08:27:30,Jaipur,self_transfer,DEV276,0
TXN105393,USER3428,8071.84,2025-01-24 07:37:30,Mumbai,send,DEV444,0
TXN105394,USER7447,197871.94,2025-01-21 00:37:30,Pune,merchant_payment,DEV156,0
TXN105395,USER4054,95907.46,2025-03-07 22:32:30,Hyderabad,send,DEV287,0
TXN105396,USER2060,64890.56,2025-01-19 06:56:30,Pune,self_transfer,DEV131,0
TXN105397,USER4204,182404.91,2025-03-19 09:36:30,Pune,send,DEV924,0
TXN105398,USER5316,117735.73,2025-02-23 17:37:30,Chennai,bill_payment,DEV515,0
TXN105399,USER4183,28996.55,2025-03-13 14:51:30,Hyderabad,self_transfer,DEV740,0
TXN105400,USER7943,82718.9,2025-01-28 04:58:30,Delhi,merchant_payment,DEV838,0
TXN105401,USER9535,37523.9,2025-03-11 10:29:30,Jaipur,bill_payment,DEV274,0
TXN105402,USER2430,93086.2,2025-03-21 18:47:30,Jaipur,send,DEV796,0
TXN105403,USER1319,79736.66,2025-01-24 03:07:30,Bangalore,send,DEV407,0
TXN105404,USER9829,10570.91,2025-01-30 22:29:30,Jaipur,receive,DEV864,0
TXN105405,USER9551,42094.4,2025-02-05 17:59:30,Ahmedabad,send,DEV218,0
TXN105406,USER1180,130509.91,2025-04-01 09:24:30,Mumbai,merchant_payment,DEV725,0
TXN105407,USER7515,75254.58,2025-01-21 06:13:30,Mumbai,merchant_payment,DEV130,0
TXN105408,USER9717,108605.28,2025-02-09 22:57:30,Bangalore,self_transfer,DEV527,0
TXN105409,USER7090,97376.08,2025-01-13 16:23:30,Chennai,self_transfer,DEV764,0
TXN105410,USER7969,66450.0,2025-02-25 23:59:30,Pune,receive,DEV605,0
TXN105411,USER7441,56877.68,2025-02-08 13:48:30,Pune,self_transfer,DEV697,1
TXN105412,USER8249,155269.78,2025-02-20 07:41:30,Jaipur,bill_payment,DEV565,0
